split,stable_source_image_id,sequence_id,image_path,mask_path,component_id,area_pixels,bbox_left,bbox_top,bbox_width,bbox_height,centroid_x,centroid_y,aspect_ratio,border_touching,tiny_component,very_large_component,unusual_aspect_ratio
val,NLB_529681659EDR_F0582046NCAM00266M1,F0582046NCAM00266M1,msl/ncam/images/edr/NLB_529681659EDR_F0582046NCAM00266M1.JPG,msl/ncam/labels/train/NLB_529681659EDR_F0582046NCAM00266M1.png,4,10757,5,320,151,104,64.761737,367.371851,1.451923,False,False,False,False
val,NLB_530568525EDR_F0582136NCAM05113M1,F0582136NCAM05113M1,msl/ncam/images/edr/NLB_530568525EDR_F0582136NCAM05113M1.JPG,msl/ncam/labels/train/NLB_530568525EDR_F0582136NCAM05113M1.png,1,2,997,1016,2,1,997.5,1016.0,2.0,False,True,False,False
val,NLB_530748039EDR_F0582760NCAM00653M1,F0582760NCAM00653M1,msl/ncam/images/edr/NLB_530748039EDR_F0582760NCAM00653M1.JPG,msl/ncam/labels/train/NLB_530748039EDR_F0582760NCAM00653M1.png,1,57,579,169,20,16,587.0,178.157895,1.25,False,True,False,False
val,NLB_530748039EDR_F0582760NCAM00653M1,F0582760NCAM00653M1,msl/ncam/images/edr/NLB_530748039EDR_F0582760NCAM00653M1.JPG,msl/ncam/labels/train/NLB_530748039EDR_F0582760NCAM00653M1.png,2,5,204,261,2,4,204.6,262.6,0.5,False,True,False,False
val,NLB_532525246EDR_F0592668NCAM07753M1,F0592668NCAM07753M1,msl/ncam/images/edr/NLB_532525246EDR_F0592668NCAM07753M1.JPG,msl/ncam/labels/train/NLB_532525246EDR_F0592668NCAM07753M1.png,1,334,579,449,64,15,610.48503,457.311377,4.266667,False,False,False,True
val,NLB_532525246EDR_F0592668NCAM07753M1,F0592668NCAM07753M1,msl/ncam/images/edr/NLB_532525246EDR_F0592668NCAM07753M1.JPG,msl/ncam/labels/train/NLB_532525246EDR_F0592668NCAM07753M1.png,2,213,714,462,43,13,734.934272,468.230047,3.307692,False,False,False,False
val,NLB_532525246EDR_F0592668NCAM07753M1,F0592668NCAM07753M1,msl/ncam/images/edr/NLB_532525246EDR_F0592668NCAM07753M1.JPG,msl/ncam/labels/train/NLB_532525246EDR_F0592668NCAM07753M1.png,3,131,833,497,15,17,842.320611,503.427481,0.882353,False,False,False,False
val,NLB_532525270EDR_F0592668NCAM07753M1,F0592668NCAM07753M1,msl/ncam/images/edr/NLB_532525270EDR_F0592668NCAM07753M1.JPG,msl/ncam/labels/train/NLB_532525270EDR_F0592668NCAM07753M1.png,1,18147,32,531,174,150,119.125916,599.517496,1.16,False,False,False,False
val,NLB_532525270EDR_F0592668NCAM07753M1,F0592668NCAM07753M1,msl/ncam/images/edr/NLB_532525270EDR_F0592668NCAM07753M1.JPG,msl/ncam/labels/train/NLB_532525270EDR_F0592668NCAM07753M1.png,2,26,541,562,8,19,544.5,571.0,0.421053,False,True,False,False
val,NLB_532525447EDR_F0592668NCAM07753M1,F0592668NCAM07753M1,msl/ncam/images/edr/NLB_532525447EDR_F0592668NCAM07753M1.JPG,msl/ncam/labels/train/NLB_532525447EDR_F0592668NCAM07753M1.png,1,7360,76,627,95,114,118.6125,678.588315,0.833333,False,False,False,False
val,NLB_532525447EDR_F0592668NCAM07753M1,F0592668NCAM07753M1,msl/ncam/images/edr/NLB_532525447EDR_F0592668NCAM07753M1.JPG,msl/ncam/labels/train/NLB_532525447EDR_F0592668NCAM07753M1.png,2,305,519,690,16,48,526.2,712.472131,0.333333,False,False,False,False
val,NLB_534830986EDR_F0592830NCAM00353M1,F0592830NCAM00353M1,msl/ncam/images/edr/NLB_534830986EDR_F0592830NCAM00353M1.JPG,msl/ncam/labels/train/NLB_534830986EDR_F0592830NCAM00353M1.png,1,12747,118,153,135,151,183.960069,224.349965,0.89404,False,False,False,False
val,NLB_535359237EDR_F0593004NCAM00654M1,F0593004NCAM00654M1,msl/ncam/images/edr/NLB_535359237EDR_F0593004NCAM00654M1.JPG,msl/ncam/labels/train/NLB_535359237EDR_F0593004NCAM00654M1.png,1,579,8,7,111,58,52.243523,16.557858,1.913793,False,False,False,False
val,NLB_535549154EDR_F0593016NCAM00289M1,F0593016NCAM00289M1,msl/ncam/images/edr/NLB_535549154EDR_F0593016NCAM00289M1.JPG,msl/ncam/labels/train/NLB_535549154EDR_F0593016NCAM00289M1.png,1,71005,603,589,418,245,809.593127,699.819027,1.706122,False,False,True,False
val,NLB_535549154EDR_F0593016NCAM00289M1,F0593016NCAM00289M1,msl/ncam/images/edr/NLB_535549154EDR_F0593016NCAM00289M1.JPG,msl/ncam/labels/train/NLB_535549154EDR_F0593016NCAM00289M1.png,2,1323,874,770,60,41,901.741497,786.108088,1.463415,False,False,False,False
val,NLB_535549154EDR_F0593016NCAM00289M1,F0593016NCAM00289M1,msl/ncam/images/edr/NLB_535549154EDR_F0593016NCAM00289M1.JPG,msl/ncam/labels/train/NLB_535549154EDR_F0593016NCAM00289M1.png,3,100,873,807,6,29,874.55,823.5,0.206897,False,False,False,True
val,NLB_535549185EDR_F0593016NCAM00289M1,F0593016NCAM00289M1,msl/ncam/images/edr/NLB_535549185EDR_F0593016NCAM00289M1.JPG,msl/ncam/labels/train/NLB_535549185EDR_F0593016NCAM00289M1.png,1,928,400,388,61,19,428.997845,396.716595,3.210526,False,False,False,False
val,NLB_535549185EDR_F0593016NCAM00289M1,F0593016NCAM00289M1,msl/ncam/images/edr/NLB_535549185EDR_F0593016NCAM00289M1.JPG,msl/ncam/labels/train/NLB_535549185EDR_F0593016NCAM00289M1.png,2,70758,27,584,491,198,251.075299,678.624438,2.479798,False,False,True,False
val,NLB_535549185EDR_F0593016NCAM00289M1,F0593016NCAM00289M1,msl/ncam/images/edr/NLB_535549185EDR_F0593016NCAM00289M1.JPG,msl/ncam/labels/train/NLB_535549185EDR_F0593016NCAM00289M1.png,3,15205,11,802,223,94,102.735219,842.334232,2.37234,False,False,False,False
val,NLB_535551686EDR_F0593016NCAM00353M1,F0593016NCAM00353M1,msl/ncam/images/edr/NLB_535551686EDR_F0593016NCAM00353M1.JPG,msl/ncam/labels/train/NLB_535551686EDR_F0593016NCAM00353M1.png,1,15910,178,31,161,161,259.994155,102.433375,1.0,False,False,False,False
val,NLB_538104393EDR_F0601422NCAM00320M1,F0601422NCAM00320M1,msl/ncam/images/edr/NLB_538104393EDR_F0601422NCAM00320M1.JPG,msl/ncam/labels/train/NLB_538104393EDR_F0601422NCAM00320M1.png,1,5502,22,188,187,185,128.739004,278.835151,1.010811,False,False,False,False
val,NLB_538104393EDR_F0601422NCAM00320M1,F0601422NCAM00320M1,msl/ncam/images/edr/NLB_538104393EDR_F0601422NCAM00320M1.JPG,msl/ncam/labels/train/NLB_538104393EDR_F0601422NCAM00320M1.png,2,3,135,198,3,1,136.0,198.0,3.0,False,True,False,False
val,NLB_538104393EDR_F0601422NCAM00320M1,F0601422NCAM00320M1,msl/ncam/images/edr/NLB_538104393EDR_F0601422NCAM00320M1.JPG,msl/ncam/labels/train/NLB_538104393EDR_F0601422NCAM00320M1.png,3,1,186,198,1,1,186.0,198.0,1.0,False,True,False,False
val,NLB_538104393EDR_F0601422NCAM00320M1,F0601422NCAM00320M1,msl/ncam/images/edr/NLB_538104393EDR_F0601422NCAM00320M1.JPG,msl/ncam/labels/train/NLB_538104393EDR_F0601422NCAM00320M1.png,4,1,202,238,1,1,202.0,238.0,1.0,False,True,False,False
val,NLB_538104393EDR_F0601422NCAM00320M1,F0601422NCAM00320M1,msl/ncam/images/edr/NLB_538104393EDR_F0601422NCAM00320M1.JPG,msl/ncam/labels/train/NLB_538104393EDR_F0601422NCAM00320M1.png,5,1,203,240,1,1,203.0,240.0,1.0,False,True,False,False
val,NLB_538104393EDR_F0601422NCAM00320M1,F0601422NCAM00320M1,msl/ncam/images/edr/NLB_538104393EDR_F0601422NCAM00320M1.JPG,msl/ncam/labels/train/NLB_538104393EDR_F0601422NCAM00320M1.png,6,74,204,242,10,28,209.554054,256.72973,0.357143,False,False,False,False
val,NLB_538104393EDR_F0601422NCAM00320M1,F0601422NCAM00320M1,msl/ncam/images/edr/NLB_538104393EDR_F0601422NCAM00320M1.JPG,msl/ncam/labels/train/NLB_538104393EDR_F0601422NCAM00320M1.png,7,68,27,284,13,20,31.941176,294.970588,0.65,False,False,False,False
val,NLB_538115968EDR_F0601650NCAM00653M1,F0601650NCAM00653M1,msl/ncam/images/edr/NLB_538115968EDR_F0601650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_538115968EDR_F0601650NCAM00653M1.png,1,43,666,14,14,5,672.534884,16.651163,2.8,False,True,False,False
val,NLB_538304290EDR_F0601752NCAM00207M1,F0601752NCAM00207M1,msl/ncam/images/edr/NLB_538304290EDR_F0601752NCAM00207M1.JPG,msl/ncam/labels/train/NLB_538304290EDR_F0601752NCAM00207M1.png,1,17338,472,6,235,98,586.951321,48.009171,2.397959,False,False,False,False
val,NLB_538549168EDR_F0602010NCAM00320M1,F0602010NCAM00320M1,msl/ncam/images/edr/NLB_538549168EDR_F0602010NCAM00320M1.JPG,msl/ncam/labels/train/NLB_538549168EDR_F0602010NCAM00320M1.png,1,15521,11,11,210,119,92.310676,56.022357,1.764706,False,False,False,False
val,NLB_538551068EDR_F0602010NCAM00320M1,F0602010NCAM00320M1,msl/ncam/images/edr/NLB_538551068EDR_F0602010NCAM00320M1.JPG,msl/ncam/labels/train/NLB_538551068EDR_F0602010NCAM00320M1.png,1,15847,9,11,204,116,87.109989,58.22957,1.758621,False,False,False,False
val,NLB_538551068EDR_F0602010NCAM00320M1,F0602010NCAM00320M1,msl/ncam/images/edr/NLB_538551068EDR_F0602010NCAM00320M1.JPG,msl/ncam/labels/train/NLB_538551068EDR_F0602010NCAM00320M1.png,2,13,8,51,1,13,8.0,57.0,0.076923,False,True,False,True
val,NLB_538551068EDR_F0602010NCAM00320M1,F0602010NCAM00320M1,msl/ncam/images/edr/NLB_538551068EDR_F0602010NCAM00320M1.JPG,msl/ncam/labels/train/NLB_538551068EDR_F0602010NCAM00320M1.png,3,8,9,71,1,8,9.0,74.5,0.125,False,True,False,True
val,NLB_538551068EDR_F0602010NCAM00320M1,F0602010NCAM00320M1,msl/ncam/images/edr/NLB_538551068EDR_F0602010NCAM00320M1.JPG,msl/ncam/labels/train/NLB_538551068EDR_F0602010NCAM00320M1.png,4,3,10,91,1,3,10.0,92.0,0.333333,False,True,False,False
val,NLB_538551068EDR_F0602010NCAM00320M1,F0602010NCAM00320M1,msl/ncam/images/edr/NLB_538551068EDR_F0602010NCAM00320M1.JPG,msl/ncam/labels/train/NLB_538551068EDR_F0602010NCAM00320M1.png,5,403,619,550,45,48,649.032258,572.275434,0.9375,False,False,False,False
val,NLB_538551068EDR_F0602010NCAM00320M1,F0602010NCAM00320M1,msl/ncam/images/edr/NLB_538551068EDR_F0602010NCAM00320M1.JPG,msl/ncam/labels/train/NLB_538551068EDR_F0602010NCAM00320M1.png,6,1,617,584,1,1,617.0,584.0,1.0,False,True,False,False
val,NLB_538567911EDR_F0602256NCAM00653M1,F0602256NCAM00653M1,msl/ncam/images/edr/NLB_538567911EDR_F0602256NCAM00653M1.JPG,msl/ncam/labels/train/NLB_538567911EDR_F0602256NCAM00653M1.png,1,146,828,552,11,35,832.273973,563.986301,0.314286,False,False,False,False
val,NLB_538567911EDR_F0602256NCAM00653M1,F0602256NCAM00653M1,msl/ncam/images/edr/NLB_538567911EDR_F0602256NCAM00653M1.JPG,msl/ncam/labels/train/NLB_538567911EDR_F0602256NCAM00653M1.png,2,2142,716,640,70,76,754.821662,682.085901,0.921053,False,False,False,False
val,NLB_539368756EDR_F0602928NCAM00258M1,F0602928NCAM00258M1,msl/ncam/images/edr/NLB_539368756EDR_F0602928NCAM00258M1.JPG,msl/ncam/labels/train/NLB_539368756EDR_F0602928NCAM00258M1.png,1,33,602,294,15,4,610.484848,294.848485,3.75,False,True,False,False
val,NLB_539368756EDR_F0602928NCAM00258M1,F0602928NCAM00258M1,msl/ncam/images/edr/NLB_539368756EDR_F0602928NCAM00258M1.JPG,msl/ncam/labels/train/NLB_539368756EDR_F0602928NCAM00258M1.png,2,98,553,297,31,10,566.622449,301.030612,3.1,False,False,False,False
val,NLB_539368756EDR_F0602928NCAM00258M1,F0602928NCAM00258M1,msl/ncam/images/edr/NLB_539368756EDR_F0602928NCAM00258M1.JPG,msl/ncam/labels/train/NLB_539368756EDR_F0602928NCAM00258M1.png,3,157,584,298,31,9,600.656051,301.802548,3.444444,False,False,False,False
val,NLB_539368756EDR_F0602928NCAM00258M1,F0602928NCAM00258M1,msl/ncam/images/edr/NLB_539368756EDR_F0602928NCAM00258M1.JPG,msl/ncam/labels/train/NLB_539368756EDR_F0602928NCAM00258M1.png,4,1,573,307,1,1,573.0,307.0,1.0,False,True,False,False
val,NLB_539368756EDR_F0602928NCAM00258M1,F0602928NCAM00258M1,msl/ncam/images/edr/NLB_539368756EDR_F0602928NCAM00258M1.JPG,msl/ncam/labels/train/NLB_539368756EDR_F0602928NCAM00258M1.png,5,1,575,306,1,1,575.0,306.0,1.0,False,True,False,False
val,NLB_539368756EDR_F0602928NCAM00258M1,F0602928NCAM00258M1,msl/ncam/images/edr/NLB_539368756EDR_F0602928NCAM00258M1.JPG,msl/ncam/labels/train/NLB_539368756EDR_F0602928NCAM00258M1.png,6,1,560,313,1,1,560.0,313.0,1.0,False,True,False,False
val,NLB_539368756EDR_F0602928NCAM00258M1,F0602928NCAM00258M1,msl/ncam/images/edr/NLB_539368756EDR_F0602928NCAM00258M1.JPG,msl/ncam/labels/train/NLB_539368756EDR_F0602928NCAM00258M1.png,7,1,562,312,1,1,562.0,312.0,1.0,False,True,False,False
val,NLB_539368788EDR_F0602928NCAM00258M1,F0602928NCAM00258M1,msl/ncam/images/edr/NLB_539368788EDR_F0602928NCAM00258M1.JPG,msl/ncam/labels/train/NLB_539368788EDR_F0602928NCAM00258M1.png,1,6826,160,83,202,77,270.733079,113.775418,2.623377,False,False,False,False
val,NLB_539368788EDR_F0602928NCAM00258M1,F0602928NCAM00258M1,msl/ncam/images/edr/NLB_539368788EDR_F0602928NCAM00258M1.JPG,msl/ncam/labels/train/NLB_539368788EDR_F0602928NCAM00258M1.png,2,946,46,105,52,44,74.270613,125.751586,1.181818,False,False,False,False
val,NLB_539368788EDR_F0602928NCAM00258M1,F0602928NCAM00258M1,msl/ncam/images/edr/NLB_539368788EDR_F0602928NCAM00258M1.JPG,msl/ncam/labels/train/NLB_539368788EDR_F0602928NCAM00258M1.png,3,1,158,160,1,1,158.0,160.0,1.0,False,True,False,False
val,NLB_539369010EDR_F0602928NCAM00258M1,F0602928NCAM00258M1,msl/ncam/images/edr/NLB_539369010EDR_F0602928NCAM00258M1.JPG,msl/ncam/labels/train/NLB_539369010EDR_F0602928NCAM00258M1.png,1,2336,478,252,68,43,512.139127,273.282106,1.581395,False,False,False,False
val,NLB_540247213EDR_F0610252NCAM00267M1,F0610252NCAM00267M1,msl/ncam/images/edr/NLB_540247213EDR_F0610252NCAM00267M1.JPG,msl/ncam/labels/train/NLB_540247213EDR_F0610252NCAM00267M1.png,1,1249,645,96,145,63,683.097678,133.032026,2.301587,False,False,False,False
val,NLB_540247213EDR_F0610252NCAM00267M1,F0610252NCAM00267M1,msl/ncam/images/edr/NLB_540247213EDR_F0610252NCAM00267M1.JPG,msl/ncam/labels/train/NLB_540247213EDR_F0610252NCAM00267M1.png,2,7208,411,236,259,66,557.156077,264.88485,3.924242,False,False,False,False
val,NLB_540247213EDR_F0610252NCAM00267M1,F0610252NCAM00267M1,msl/ncam/images/edr/NLB_540247213EDR_F0610252NCAM00267M1.JPG,msl/ncam/labels/train/NLB_540247213EDR_F0610252NCAM00267M1.png,3,2,455,271,2,1,455.5,271.0,2.0,False,True,False,False
val,NLB_540247213EDR_F0610252NCAM00267M1,F0610252NCAM00267M1,msl/ncam/images/edr/NLB_540247213EDR_F0610252NCAM00267M1.JPG,msl/ncam/labels/train/NLB_540247213EDR_F0610252NCAM00267M1.png,4,1,451,272,1,1,451.0,272.0,1.0,False,True,False,False
val,NLB_540247238EDR_F0610252NCAM00267M1,F0610252NCAM00267M1,msl/ncam/images/edr/NLB_540247238EDR_F0610252NCAM00267M1.JPG,msl/ncam/labels/train/NLB_540247238EDR_F0610252NCAM00267M1.png,1,3211,422,147,65,66,454.075366,181.907194,0.984848,False,False,False,False
val,NLB_542210784EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210784EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210784EDR_F0611650NCAM00653M1.png,1,1,244,176,1,1,244.0,176.0,1.0,False,True,False,False
val,NLB_542210784EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210784EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210784EDR_F0611650NCAM00653M1.png,2,3,250,177,3,1,251.0,177.0,3.0,False,True,False,False
val,NLB_542210784EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210784EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210784EDR_F0611650NCAM00653M1.png,3,3,257,178,3,1,258.0,178.0,3.0,False,True,False,False
val,NLB_542210784EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210784EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210784EDR_F0611650NCAM00653M1.png,4,4,263,179,4,1,264.5,179.0,4.0,False,True,False,True
val,NLB_542210784EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210784EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210784EDR_F0611650NCAM00653M1.png,5,1,274,180,1,1,274.0,180.0,1.0,False,True,False,False
val,NLB_542210784EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210784EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210784EDR_F0611650NCAM00653M1.png,6,4032,12,278,189,104,77.562252,352.728423,1.817308,False,False,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,1,1150,5,40,15,162,9.205217,106.408696,0.092593,False,False,False,True
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,2,1,529,83,1,1,529.0,83.0,1.0,False,True,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,3,1,532,84,1,1,532.0,84.0,1.0,False,True,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,4,36,552,103,7,7,554.388889,106.611111,1.0,False,True,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,5,4,560,104,2,3,560.25,105.0,0.666667,False,True,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,6,1,560,111,1,1,560.0,111.0,1.0,False,True,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,7,7476,638,123,315,199,836.722713,214.167603,1.582915,False,False,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,8,1,361,193,1,1,361.0,193.0,1.0,False,True,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,9,634,240,195,117,40,287.774448,218.977918,2.925,False,False,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,10,1,358,194,1,1,358.0,194.0,1.0,False,True,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,11,110,497,205,31,25,511.545455,215.845455,1.24,False,False,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,12,470,566,238,58,18,587.395745,249.461702,3.222222,False,False,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,13,1,686,274,1,1,686.0,274.0,1.0,False,True,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,14,403,688,275,83,27,734.585608,291.307692,3.074074,False,False,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,15,2,652,294,2,1,652.5,294.0,2.0,False,True,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,16,38,655,295,28,6,670.026316,297.657895,4.666667,False,True,False,True
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,17,2,702,303,2,1,702.5,303.0,2.0,False,True,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,18,3850,780,421,238,102,901.435844,458.021818,2.333333,False,False,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,19,2268,836,516,182,113,951.547178,593.932099,1.610619,False,False,False,False
val,NLB_542210809EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210809EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210809EDR_F0611650NCAM00653M1.png,20,1,834,554,1,1,834.0,554.0,1.0,False,True,False,False
val,NLB_542210841EDR_F0611650NCAM00653M1,F0611650NCAM00653M1,msl/ncam/images/edr/NLB_542210841EDR_F0611650NCAM00653M1.JPG,msl/ncam/labels/train/NLB_542210841EDR_F0611650NCAM00653M1.png,1,3,1015,181,1,3,1015.0,182.0,0.333333,False,True,False,False
val,NLB_542390881EDR_F0611908NCAM00354M1,F0611908NCAM00354M1,msl/ncam/images/edr/NLB_542390881EDR_F0611908NCAM00354M1.JPG,msl/ncam/labels/train/NLB_542390881EDR_F0611908NCAM00354M1.png,1,56975,15,38,641,230,332.105415,142.702642,2.786957,False,False,True,False
val,NLB_542390881EDR_F0611908NCAM00354M1,F0611908NCAM00354M1,msl/ncam/images/edr/NLB_542390881EDR_F0611908NCAM00354M1.JPG,msl/ncam/labels/train/NLB_542390881EDR_F0611908NCAM00354M1.png,2,163567,401,141,618,634,694.15939,484.835279,0.974763,False,False,True,False
val,NLB_542390881EDR_F0611908NCAM00354M1,F0611908NCAM00354M1,msl/ncam/images/edr/NLB_542390881EDR_F0611908NCAM00354M1.JPG,msl/ncam/labels/train/NLB_542390881EDR_F0611908NCAM00354M1.png,3,64317,8,650,344,213,174.436743,752.840897,1.615023,False,False,True,False
val,NLB_542390881EDR_F0611908NCAM00354M1,F0611908NCAM00354M1,msl/ncam/images/edr/NLB_542390881EDR_F0611908NCAM00354M1.JPG,msl/ncam/labels/train/NLB_542390881EDR_F0611908NCAM00354M1.png,4,1,654,761,1,1,654.0,761.0,1.0,False,True,False,False
val,NLB_542390881EDR_F0611908NCAM00354M1,F0611908NCAM00354M1,msl/ncam/images/edr/NLB_542390881EDR_F0611908NCAM00354M1.JPG,msl/ncam/labels/train/NLB_542390881EDR_F0611908NCAM00354M1.png,5,92,656,762,58,12,680.336957,767.130435,4.833333,False,False,False,True
val,NLB_542390914EDR_F0611908NCAM00354M1,F0611908NCAM00354M1,msl/ncam/images/edr/NLB_542390914EDR_F0611908NCAM00354M1.JPG,msl/ncam/labels/train/NLB_542390914EDR_F0611908NCAM00354M1.png,1,1,397,754,1,1,397.0,754.0,1.0,False,True,False,False
val,NLB_542390914EDR_F0611908NCAM00354M1,F0611908NCAM00354M1,msl/ncam/images/edr/NLB_542390914EDR_F0611908NCAM00354M1.JPG,msl/ncam/labels/train/NLB_542390914EDR_F0611908NCAM00354M1.png,2,5,395,756,2,5,395.4,758.0,0.4,False,True,False,False
val,NLB_542391137EDR_F0611908NCAM07753M1,F0611908NCAM07753M1,msl/ncam/images/edr/NLB_542391137EDR_F0611908NCAM07753M1.JPG,msl/ncam/labels/train/NLB_542391137EDR_F0611908NCAM07753M1.png,1,442,562,252,33,27,580.18552,267.045249,1.222222,False,False,False,False
val,NLB_542391168EDR_F0611908NCAM07753M1,F0611908NCAM07753M1,msl/ncam/images/edr/NLB_542391168EDR_F0611908NCAM07753M1.JPG,msl/ncam/labels/train/NLB_542391168EDR_F0611908NCAM07753M1.png,1,6697,658,236,175,61,745.454532,269.434971,2.868852,False,False,False,False
val,NLB_542391168EDR_F0611908NCAM07753M1,F0611908NCAM07753M1,msl/ncam/images/edr/NLB_542391168EDR_F0611908NCAM07753M1.JPG,msl/ncam/labels/train/NLB_542391168EDR_F0611908NCAM07753M1.png,2,8460,18,249,216,59,107.952955,276.891017,3.661017,False,False,False,False
