dataset_version,dataset_doi,archive_filename,archive_md5,archive_sha256,dataset_relative_image_path,dataset_relative_mask_path,stable_source_image_id,mission,rover,camera,sequence_id,label_role,agreement_threshold,label_scheme,image_width,image_height,mask_width,mask_height,valid_pixel_fraction,per_class_pixel_counts_json,candidate_image_count,stem_relationship,split_name
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_606921545EDR_F0750936NCAM00299M1.JPG,msl/ncam/labels/train/NLB_606921545EDR_F0750936NCAM00299M1.png,NLB_606921545EDR_F0750936NCAM00299M1,msl,curiosity,ncam,F0750936NCAM00299M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.43084908,"{""0"": 451408, ""2"": 370, ""255"": 596798}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_606921576EDR_F0750936NCAM00299M1.JPG,msl/ncam/labels/train/NLB_606921576EDR_F0750936NCAM00299M1.png,NLB_606921576EDR_F0750936NCAM00299M1,msl,curiosity,ncam,F0750936NCAM00299M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.41417217,"{""0"": 434184, ""2"": 107, ""255"": 614285}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_606921646EDR_F0750936NCAM00354M1.JPG,msl/ncam/labels/train/NLB_606921646EDR_F0750936NCAM00354M1.png,NLB_606921646EDR_F0750936NCAM00354M1,msl,curiosity,ncam,F0750936NCAM00354M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.86903095,"{""0"": 911245, ""255"": 137331}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_606921679EDR_F0750936NCAM00354M1.JPG,msl/ncam/labels/train/NLB_606921679EDR_F0750936NCAM00354M1.png,NLB_606921679EDR_F0750936NCAM00354M1,msl,curiosity,ncam,F0750936NCAM00354M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.90777206,"{""0"": 951868, ""255"": 96708}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_606921750EDR_F0750936NCAM00354M1.JPG,msl/ncam/labels/train/NLB_606921750EDR_F0750936NCAM00354M1.png,NLB_606921750EDR_F0750936NCAM00354M1,msl,curiosity,ncam,F0750936NCAM00354M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.60751438,"{""0"": 637025, ""255"": 411551}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607099005EDR_F0751104NCAM00385M1.JPG,msl/ncam/labels/train/NLB_607099005EDR_F0751104NCAM00385M1.png,NLB_607099005EDR_F0751104NCAM00385M1,msl,curiosity,ncam,F0751104NCAM00385M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.90616417,"{""0"": 949717, ""2"": 465, ""255"": 98394}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607099037EDR_F0751104NCAM00385M1.JPG,msl/ncam/labels/train/NLB_607099037EDR_F0751104NCAM00385M1.png,NLB_607099037EDR_F0751104NCAM00385M1,msl,curiosity,ncam,F0751104NCAM00385M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.94287014,"{""0"": 762371, ""2"": 226300, ""255"": 59905}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607099584EDR_F0751128NCAM00250M1.JPG,msl/ncam/labels/train/NLB_607099584EDR_F0751128NCAM00250M1.png,NLB_607099584EDR_F0751128NCAM00250M1,msl,curiosity,ncam,F0751128NCAM00250M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.68637848,"{""0"": 538533, ""2"": 181187, ""255"": 328856}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607099615EDR_F0751128NCAM00250M1.JPG,msl/ncam/labels/train/NLB_607099615EDR_F0751128NCAM00250M1.png,NLB_607099615EDR_F0751128NCAM00250M1,msl,curiosity,ncam,F0751128NCAM00250M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.69113827,"{""0"": 642083, ""2"": 82628, ""255"": 323865}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607099639EDR_F0751128NCAM00250M1.JPG,msl/ncam/labels/train/NLB_607099639EDR_F0751128NCAM00250M1.png,NLB_607099639EDR_F0751128NCAM00250M1,msl,curiosity,ncam,F0751128NCAM00250M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.76159477,"{""0"": 798590, ""255"": 249986}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607099670EDR_F0751128NCAM00250M1.JPG,msl/ncam/labels/train/NLB_607099670EDR_F0751128NCAM00250M1.png,NLB_607099670EDR_F0751128NCAM00250M1,msl,curiosity,ncam,F0751128NCAM00250M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.71641350,"{""0"": 751214, ""255"": 297362}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607099702EDR_F0751128NCAM00250M1.JPG,msl/ncam/labels/train/NLB_607099702EDR_F0751128NCAM00250M1.png,NLB_607099702EDR_F0751128NCAM00250M1,msl,curiosity,ncam,F0751128NCAM00250M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.74215698,"{""0"": 432143, ""2"": 346065, ""255"": 270368}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607284648EDR_F0751128NCAM00320M1.JPG,msl/ncam/labels/train/NLB_607284648EDR_F0751128NCAM00320M1.png,NLB_607284648EDR_F0751128NCAM00320M1,msl,curiosity,ncam,F0751128NCAM00320M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.40877819,"{""0"": 428635, ""255"": 619941}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607353348EDR_F0751128NCAM00320M1.JPG,msl/ncam/labels/train/NLB_607353348EDR_F0751128NCAM00320M1.png,NLB_607353348EDR_F0751128NCAM00320M1,msl,curiosity,ncam,F0751128NCAM00320M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.71374989,"{""0"": 653709, ""2"": 94712, ""255"": 300155}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607099472EDR_F0751128NCAM00353M1.JPG,msl/ncam/labels/train/NLB_607099472EDR_F0751128NCAM00353M1.png,NLB_607099472EDR_F0751128NCAM00353M1,msl,curiosity,ncam,F0751128NCAM00353M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.43568516,"{""0"": 427089, ""2"": 29760, ""255"": 591727}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607099504EDR_F0751128NCAM00353M1.JPG,msl/ncam/labels/train/NLB_607099504EDR_F0751128NCAM00353M1.png,NLB_607099504EDR_F0751128NCAM00353M1,msl,curiosity,ncam,F0751128NCAM00353M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.58488464,"{""0"": 435217, ""2"": 178079, ""255"": 435280}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607357538EDR_F0751320NCAM00385M1.JPG,msl/ncam/labels/train/NLB_607357538EDR_F0751320NCAM00385M1.png,NLB_607357538EDR_F0751320NCAM00385M1,msl,curiosity,ncam,F0751320NCAM00385M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.82222557,"{""0"": 748934, ""2"": 113232, ""255"": 186410}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607357563EDR_F0751320NCAM00385M1.JPG,msl/ncam/labels/train/NLB_607357563EDR_F0751320NCAM00385M1.png,NLB_607357563EDR_F0751320NCAM00385M1,msl,curiosity,ncam,F0751320NCAM00385M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.90915394,"{""0"": 930803, ""1"": 15584, ""2"": 6930, ""255"": 95259}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607442260EDR_F0751350NCAM00207M1.JPG,msl/ncam/labels/train/NLB_607442260EDR_F0751350NCAM00207M1.png,NLB_607442260EDR_F0751350NCAM00207M1,msl,curiosity,ncam,F0751350NCAM00207M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.18388176,"{""0"": 15803, ""1"": 177011, ""255"": 855762}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607359487EDR_F0751350NCAM00254M1.JPG,msl/ncam/labels/train/NLB_607359487EDR_F0751350NCAM00254M1.png,NLB_607359487EDR_F0751350NCAM00254M1,msl,curiosity,ncam,F0751350NCAM00254M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.79261684,"{""0"": 831119, ""255"": 217457}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607359610EDR_F0751350NCAM00254M1.JPG,msl/ncam/labels/train/NLB_607359610EDR_F0751350NCAM00254M1.png,NLB_607359610EDR_F0751350NCAM00254M1,msl,curiosity,ncam,F0751350NCAM00254M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.37347698,"{""0"": 391619, ""255"": 656957}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607359641EDR_F0751350NCAM00254M1.JPG,msl/ncam/labels/train/NLB_607359641EDR_F0751350NCAM00254M1.png,NLB_607359641EDR_F0751350NCAM00254M1,msl,curiosity,ncam,F0751350NCAM00254M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.17015362,"{""0"": 178419, ""255"": 870157}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607359672EDR_F0751350NCAM00254M1.JPG,msl/ncam/labels/train/NLB_607359672EDR_F0751350NCAM00254M1.png,NLB_607359672EDR_F0751350NCAM00254M1,msl,curiosity,ncam,F0751350NCAM00254M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.39367676,"{""0"": 412800, ""255"": 635776}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607359703EDR_F0751350NCAM00254M1.JPG,msl/ncam/labels/train/NLB_607359703EDR_F0751350NCAM00254M1.png,NLB_607359703EDR_F0751350NCAM00254M1,msl,curiosity,ncam,F0751350NCAM00254M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.47873116,"{""0"": 322615, ""2"": 179371, ""255"": 546590}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607359727EDR_F0751350NCAM00254M1.JPG,msl/ncam/labels/train/NLB_607359727EDR_F0751350NCAM00254M1.png,NLB_607359727EDR_F0751350NCAM00254M1,msl,curiosity,ncam,F0751350NCAM00254M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.46916676,"{""0"": 86371, ""2"": 405586, ""255"": 556619}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607359767EDR_F0751350NCAM00312M1.JPG,msl/ncam/labels/train/NLB_607359767EDR_F0751350NCAM00312M1.png,NLB_607359767EDR_F0751350NCAM00312M1,msl,curiosity,ncam,F0751350NCAM00312M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.20173740,"{""0"": 21031, ""1"": 190506, ""255"": 837039}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607359824EDR_F0751350NCAM00312M1.JPG,msl/ncam/labels/train/NLB_607359824EDR_F0751350NCAM00312M1.png,NLB_607359824EDR_F0751350NCAM00312M1,msl,curiosity,ncam,F0751350NCAM00312M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.89093208,"{""0"": 934210, ""255"": 114366}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607359855EDR_F0751350NCAM00312M1.JPG,msl/ncam/labels/train/NLB_607359855EDR_F0751350NCAM00312M1.png,NLB_607359855EDR_F0751350NCAM00312M1,msl,curiosity,ncam,F0751350NCAM00312M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.47863388,"{""1"": 501884, ""255"": 546692}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607439647EDR_F0751350NCAM00320M1.JPG,msl/ncam/labels/train/NLB_607439647EDR_F0751350NCAM00320M1.png,NLB_607439647EDR_F0751350NCAM00320M1,msl,curiosity,ncam,F0751350NCAM00320M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.07621574,"{""1"": 21646, ""2"": 58272, ""255"": 968658}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607358129EDR_F0751350NCAM00353M1.JPG,msl/ncam/labels/train/NLB_607358129EDR_F0751350NCAM00353M1.png,NLB_607358129EDR_F0751350NCAM00353M1,msl,curiosity,ncam,F0751350NCAM00353M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.29382706,"{""0"": 7362, ""1"": 194393, ""2"": 106345, ""255"": 740476}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607358161EDR_F0751350NCAM00353M1.JPG,msl/ncam/labels/train/NLB_607358161EDR_F0751350NCAM00353M1.png,NLB_607358161EDR_F0751350NCAM00353M1,msl,curiosity,ncam,F0751350NCAM00353M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.48950481,"{""1"": 513245, ""2"": 38, ""255"": 535293}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607640502EDR_F0751386NCAM00207M1.JPG,msl/ncam/labels/train/NLB_607640502EDR_F0751386NCAM00207M1.png,NLB_607640502EDR_F0751386NCAM00207M1,msl,curiosity,ncam,F0751386NCAM00207M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.54678059,"{""0"": 265896, ""1"": 203578, ""2"": 103867, ""255"": 475235}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607811409EDR_F0751386NCAM00207M1.JPG,msl/ncam/labels/train/NLB_607811409EDR_F0751386NCAM00207M1.png,NLB_607811409EDR_F0751386NCAM00207M1,msl,curiosity,ncam,F0751386NCAM00207M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.21334553,"{""0"": 43833, ""1"": 115762, ""2"": 64114, ""255"": 824867}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607631267EDR_F0751386NCAM00223M1.JPG,msl/ncam/labels/train/NLB_607631267EDR_F0751386NCAM00223M1.png,NLB_607631267EDR_F0751386NCAM00223M1,msl,curiosity,ncam,F0751386NCAM00223M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.32024670,"{""1"": 233286, ""2"": 102517, ""255"": 712773}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607711391EDR_F0751386NCAM00225M1.JPG,msl/ncam/labels/train/NLB_607711391EDR_F0751386NCAM00225M1.png,NLB_607711391EDR_F0751386NCAM00225M1,msl,curiosity,ncam,F0751386NCAM00225M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.50293255,"{""1"": 523998, ""2"": 3365, ""255"": 521213}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607712488EDR_F0751386NCAM00225M1.JPG,msl/ncam/labels/train/NLB_607712488EDR_F0751386NCAM00225M1.png,NLB_607712488EDR_F0751386NCAM00225M1,msl,curiosity,ncam,F0751386NCAM00225M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.33174324,"{""1"": 271386, ""2"": 76472, ""255"": 700718}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607453080EDR_F0751386NCAM00255M1.JPG,msl/ncam/labels/train/NLB_607453080EDR_F0751386NCAM00255M1.png,NLB_607453080EDR_F0751386NCAM00255M1,msl,curiosity,ncam,F0751386NCAM00255M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.70558357,"{""0"": 739858, ""255"": 308718}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607453105EDR_F0751386NCAM00255M1.JPG,msl/ncam/labels/train/NLB_607453105EDR_F0751386NCAM00255M1.png,NLB_607453105EDR_F0751386NCAM00255M1,msl,curiosity,ncam,F0751386NCAM00255M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.15263271,"{""0"": 104919, ""1"": 55128, ""255"": 888529}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607453175EDR_F0751386NCAM00255M1.JPG,msl/ncam/labels/train/NLB_607453175EDR_F0751386NCAM00255M1.png,NLB_607453175EDR_F0751386NCAM00255M1,msl,curiosity,ncam,F0751386NCAM00255M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.68404770,"{""0"": 717276, ""255"": 331300}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_607886379EDR_F0751386NCAM00309M1.JPG,msl/ncam/labels/train/NLB_607886379EDR_F0751386NCAM00309M1.png,NLB_607886379EDR_F0751386NCAM00309M1,msl,curiosity,ncam,F0751386NCAM00309M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.39757633,"{""0"": 59, ""1"": 415974, ""2"": 856, ""255"": 631687}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_608068920EDR_F0751386NCAM00309M1.JPG,msl/ncam/labels/train/NLB_608068920EDR_F0751386NCAM00309M1.png,NLB_608068920EDR_F0751386NCAM00309M1,msl,curiosity,ncam,F0751386NCAM00309M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.60627556,"{""1"": 603281, ""2"": 32445, ""255"": 412850}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_608955588EDR_F0751398NCAM00225M1.JPG,msl/ncam/labels/train/NLB_608955588EDR_F0751398NCAM00225M1.png,NLB_608955588EDR_F0751398NCAM00225M1,msl,curiosity,ncam,F0751398NCAM00225M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.36339760,"{""0"": 5591, ""1"": 375459, ""255"": 667526}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_608873672EDR_F0751398NCAM00258M1.JPG,msl/ncam/labels/train/NLB_608873672EDR_F0751398NCAM00258M1.png,NLB_608873672EDR_F0751398NCAM00258M1,msl,curiosity,ncam,F0751398NCAM00258M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.48060989,"{""0"": 503956, ""255"": 544620}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_608873755EDR_F0751398NCAM00258M1.JPG,msl/ncam/labels/train/NLB_608873755EDR_F0751398NCAM00258M1.png,NLB_608873755EDR_F0751398NCAM00258M1,msl,curiosity,ncam,F0751398NCAM00258M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.10834885,"{""0"": 113612, ""255"": 934964}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_608873786EDR_F0751398NCAM00258M1.JPG,msl/ncam/labels/train/NLB_608873786EDR_F0751398NCAM00258M1.png,NLB_608873786EDR_F0751398NCAM00258M1,msl,curiosity,ncam,F0751398NCAM00258M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.30147076,"{""0"": 164975, ""2"": 151140, ""255"": 732461}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_608873817EDR_F0751398NCAM00258M1.JPG,msl/ncam/labels/train/NLB_608873817EDR_F0751398NCAM00258M1.png,NLB_608873817EDR_F0751398NCAM00258M1,msl,curiosity,ncam,F0751398NCAM00258M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.54614353,"{""0"": 107588, ""2"": 465085, ""255"": 475903}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_608873848EDR_F0751398NCAM00258M1.JPG,msl/ncam/labels/train/NLB_608873848EDR_F0751398NCAM00258M1.png,NLB_608873848EDR_F0751398NCAM00258M1,msl,curiosity,ncam,F0751398NCAM00258M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.43907452,"{""0"": 5067, ""2"": 455336, ""255"": 588173}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_608873879EDR_F0751398NCAM00258M1.JPG,msl/ncam/labels/train/NLB_608873879EDR_F0751398NCAM00258M1.png,NLB_608873879EDR_F0751398NCAM00258M1,msl,curiosity,ncam,F0751398NCAM00258M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.64813042,"{""0"": 332700, ""2"": 346914, ""255"": 368962}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_608873910EDR_F0751398NCAM00258M1.JPG,msl/ncam/labels/train/NLB_608873910EDR_F0751398NCAM00258M1.png,NLB_608873910EDR_F0751398NCAM00258M1,msl,curiosity,ncam,F0751398NCAM00258M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.12034607,"{""0"": 4356, ""1"": 7563, ""2"": 114273, ""255"": 922384}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_609313639EDR_F0751398NCAM00309M1.JPG,msl/ncam/labels/train/NLB_609313639EDR_F0751398NCAM00309M1.png,NLB_609313639EDR_F0751398NCAM00309M1,msl,curiosity,ncam,F0751398NCAM00309M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.60840225,"{""0"": 393315, ""1"": 244641, ""255"": 410620}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_608962345EDR_F0751398NCAM00320M1.JPG,msl/ncam/labels/train/NLB_608962345EDR_F0751398NCAM00320M1.png,NLB_608962345EDR_F0751398NCAM00320M1,msl,curiosity,ncam,F0751398NCAM00320M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.50410080,"{""0"": 245412, ""1"": 282456, ""2"": 720, ""255"": 519988}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_609125198EDR_F0751398NCAM00320M1.JPG,msl/ncam/labels/train/NLB_609125198EDR_F0751398NCAM00320M1.png,NLB_609125198EDR_F0751398NCAM00320M1,msl,curiosity,ncam,F0751398NCAM00320M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.46894264,"{""0"": 173225, ""1"": 318497, ""255"": 556854}",1,exact,train
